Date,Price Close
16/07/2020,28
17/07/2020,25.68
20/07/2020,24.46
21/07/2020,24.84
22/07/2020,24.32
23/07/2020,26.08
24/07/2020,25.84
27/07/2020,24.74
28/07/2020,25.44
29/07/2020,24.1
30/07/2020,24.76
31/07/2020,24.46
03/08/2020,24.28
04/08/2020,23.76
05/08/2020,22.99
06/08/2020,22.65
07/08/2020,22.21
10/08/2020,22.13
11/08/2020,24.03
12/08/2020,22.28
13/08/2020,22.13
14/08/2020,22.05
17/08/2020,21.35
18/08/2020,21.51
19/08/2020,22.54
20/08/2020,22.72
21/08/2020,22.54
24/08/2020,22.37
25/08/2020,22.03
26/08/2020,23.27
27/08/2020,24.47
28/08/2020,22.96
31/08/2020,26.41
01/09/2020,26.12
02/09/2020,26.57
03/09/2020,33.6
04/09/2020,30.75
04/09/2020,30.75
08/09/2020,31.46
09/09/2020,28.81
10/09/2020,29.71
11/09/2020,26.87
14/09/2020,25.85
15/09/2020,25.59
16/09/2020,26.04
17/09/2020,26.46
18/09/2020,25.83
21/09/2020,27.78
22/09/2020,26.86
23/09/2020,28.58
24/09/2020,28.51
25/09/2020,26.38
28/09/2020,26.19
29/09/2020,26.27
30/09/2020,26.37
01/10/2020,26.7
02/10/2020,27.63
05/10/2020,27.96
06/10/2020,29.48
07/10/2020,28.06
08/10/2020,26.36
09/10/2020,25
12/10/2020,25.07
13/10/2020,26.07
14/10/2020,26.4
15/10/2020,26.97
16/10/2020,27.41
19/10/2020,29.18
20/10/2020,29.35
21/10/2020,28.65
22/10/2020,28.11
23/10/2020,27.55
26/10/2020,32.46
27/10/2020,33.35
28/10/2020,40.28
29/10/2020,37.59
30/10/2020,38.02
02/11/2020,37.13
03/11/2020,35.55
04/11/2020,29.57
05/11/2020,27.58
06/11/2020,24.86
09/11/2020,25.75
10/11/2020,24.8
11/11/2020,23.45
12/11/2020,25.35
13/11/2020,23.1
16/11/2020,22.45
17/11/2020,22.71
18/11/2020,23.84
19/11/2020,23.11
20/11/2020,23.7
23/11/2020,22.66
24/11/2020,21.64
25/11/2020,21.25
25/11/2020,21.25
27/11/2020,20.84
30/11/2020,20.57
01/12/2020,20.77
02/12/2020,21.17
03/12/2020,21.28
04/12/2020,20.79
07/12/2020,21.3
08/12/2020,20.68
09/12/2020,22.27
10/12/2020,22.52
11/12/2020,23.31
14/12/2020,24.72
15/12/2020,22.89
16/12/2020,22.5
17/12/2020,21.93
18/12/2020,21.57
21/12/2020,25.16
22/12/2020,24.23
23/12/2020,23.31
24/12/2020,21.53
24/12/2020,21.53
28/12/2020,21.7
29/12/2020,23.08
30/12/2020,22.77
31/12/2020,22.75
31/12/2020,22.75
04/01/2021,26.97
05/01/2021,25.34
06/01/2021,25.07
07/01/2021,22.37
08/01/2021,21.56
11/01/2021,24.08
12/01/2021,23.33
13/01/2021,22.21
14/01/2021,23.25
15/01/2021,24.34
15/01/2021,24.34
19/01/2021,23.24
20/01/2021,21.58
21/01/2021,21.32
22/01/2021,21.91
25/01/2021,23.19
26/01/2021,23.02
27/01/2021,37.21
28/01/2021,30.21
29/01/2021,33.09
01/02/2021,30.24
02/02/2021,25.56
03/02/2021,22.91
04/02/2021,21.77
05/02/2021,20.87
08/02/2021,21.24
09/02/2021,21.63
10/02/2021,21.99
11/02/2021,21.25
12/02/2021,19.97
12/02/2021,19.97
16/02/2021,21.46
17/02/2021,21.5
18/02/2021,22.49
19/02/2021,22.05
22/02/2021,23.45
23/02/2021,23.11
24/02/2021,21.34
25/02/2021,28.89
26/02/2021,27.95
01/03/2021,23.35
02/03/2021,24.1
03/03/2021,26.67
04/03/2021,28.57
05/03/2021,24.66
08/03/2021,25.47
09/03/2021,24.03
10/03/2021,22.56
11/03/2021,21.91
12/03/2021,20.69
15/03/2021,20.03
16/03/2021,19.79
17/03/2021,19.23
18/03/2021,21.58
19/03/2021,20.95
22/03/2021,18.88
23/03/2021,20.3
24/03/2021,21.2
25/03/2021,19.81
26/03/2021,18.86
29/03/2021,20.74
30/03/2021,19.61
31/03/2021,19.4
01/04/2021,17.33
01/04/2021,17.33
05/04/2021,17.91
06/04/2021,18.12
07/04/2021,17.16
08/04/2021,16.95
09/04/2021,16.69
12/04/2021,16.91
13/04/2021,16.65
14/04/2021,16.99
15/04/2021,16.57
16/04/2021,16.25
19/04/2021,17.29
20/04/2021,18.68
21/04/2021,17.5
22/04/2021,18.71
23/04/2021,17.33
26/04/2021,17.64
27/04/2021,17.56
28/04/2021,17.28
29/04/2021,17.61
30/04/2021,18.61
03/05/2021,18.31
04/05/2021,19.48
05/05/2021,19.15
06/05/2021,18.39
07/05/2021,16.69
10/05/2021,19.66
11/05/2021,21.84
12/05/2021,27.59
13/05/2021,23.13
14/05/2021,18.81
17/05/2021,19.72
18/05/2021,21.34
19/05/2021,22.18
20/05/2021,20.67
21/05/2021,20.15
24/05/2021,18.4
25/05/2021,18.84
26/05/2021,17.36
27/05/2021,16.74
28/05/2021,16.76
28/05/2021,16.76
01/06/2021,17.9
02/06/2021,17.48
03/06/2021,18.04
04/06/2021,16.42
07/06/2021,16.42
08/06/2021,17.07
09/06/2021,17.89
10/06/2021,16.1
11/06/2021,15.65
14/06/2021,16.39
15/06/2021,17.02
16/06/2021,18.15
17/06/2021,17.75
18/06/2021,20.7
21/06/2021,17.89
22/06/2021,16.66
23/06/2021,16.32
24/06/2021,15.97
25/06/2021,15.62
28/06/2021,15.76
29/06/2021,16.02
30/06/2021,15.83
01/07/2021,15.48
02/07/2021,15.07
02/07/2021,15.07
06/07/2021,16.44
07/07/2021,16.2
08/07/2021,19
09/07/2021,16.18
12/07/2021,16.17
13/07/2021,17.12
14/07/2021,16.33
15/07/2021,17.01
16/07/2021,18.45
19/07/2021,22.5
20/07/2021,19.73
21/07/2021,17.91
22/07/2021,17.69
23/07/2021,17.2
26/07/2021,17.58
27/07/2021,19.36
28/07/2021,18.31
29/07/2021,17.7
30/07/2021,18.24
02/08/2021,19.46
03/08/2021,18.04
04/08/2021,17.97
05/08/2021,17.28
06/08/2021,16.15
09/08/2021,16.72
10/08/2021,16.79
11/08/2021,16.06
12/08/2021,15.59
13/08/2021,15.45
16/08/2021,16.12
17/08/2021,17.91
18/08/2021,21.57
19/08/2021,21.67
20/08/2021,18.56
23/08/2021,17.15
24/08/2021,17.22
25/08/2021,16.79
26/08/2021,18.84
27/08/2021,16.39
30/08/2021,16.19
31/08/2021,16.48
01/09/2021,16.11
02/09/2021,16.41
03/09/2021,16.41
06/09/2021,16.41
07/09/2021,18.14
08/09/2021,17.96
09/09/2021,18.8
10/09/2021,20.95
13/09/2021,19.37
14/09/2021,19.46
15/09/2021,18.18
16/09/2021,18.69
17/09/2021,20.81
20/09/2021,25.71
21/09/2021,24.36
22/09/2021,20.87
23/09/2021,18.63
24/09/2021,17.75
27/09/2021,18.76
28/09/2021,23.25
29/09/2021,22.56
30/09/2021,23.14
01/10/2021,21.15
04/10/2021,22.96
05/10/2021,21.3
06/10/2021,21
07/10/2021,19.54
08/10/2021,18.77
11/10/2021,20
12/10/2021,19.85
13/10/2021,18.64
14/10/2021,16.86
15/10/2021,16.3
18/10/2021,16.31
19/10/2021,15.7
20/10/2021,15.49
21/10/2021,15.01
22/10/2021,15.43
25/10/2021,15.24
26/10/2021,15.98
27/10/2021,16.98
28/10/2021,16.53
29/10/2021,16.26
01/11/2021,16.41
02/11/2021,16.03
03/11/2021,15.1
04/11/2021,15.44
05/11/2021,16.48
08/11/2021,17.22
09/11/2021,17.78
10/11/2021,18.73
11/11/2021,17.66
12/11/2021,16.29
15/11/2021,16.49
16/11/2021,16.37
17/11/2021,17.11
18/11/2021,17.59
19/11/2021,17.91
22/11/2021,19.17
23/11/2021,19.38
24/11/2021,18.58
25/11/2021,18.58
26/11/2021,28.62
29/11/2021,22.96
30/11/2021,27.19
01/12/2021,31.12
02/12/2021,27.95
03/12/2021,30.67
06/12/2021,27.18
07/12/2021,21.89
08/12/2021,19.9
09/12/2021,21.58
10/12/2021,18.69
13/12/2021,20.31
14/12/2021,21.89
15/12/2021,19.29
16/12/2021,20.57
17/12/2021,21.57
20/12/2021,22.87
21/12/2021,21.01
22/12/2021,18.63
23/12/2021,17.96
24/12/2021,17.96
27/12/2021,17.68
28/12/2021,17.54
29/12/2021,16.95
30/12/2021,17.33
31/12/2021,17.22
03/01/2022,16.6
04/01/2022,16.91
05/01/2022,19.73
06/01/2022,19.61
07/01/2022,18.76
10/01/2022,19.4
11/01/2022,18.41
12/01/2022,17.62
13/01/2022,20.31
14/01/2022,19.19
17/01/2022,19.19
18/01/2022,22.79
19/01/2022,23.85
20/01/2022,25.59
21/01/2022,28.85
24/01/2022,29.9
25/01/2022,31.16
26/01/2022,31.96
27/01/2022,30.49
28/01/2022,27.66
31/01/2022,24.83
01/02/2022,21.96
02/02/2022,22.09
03/02/2022,24.35
04/02/2022,23.22
07/02/2022,22.86
08/02/2022,21.44
09/02/2022,19.96
10/02/2022,23.91
11/02/2022,27.36
14/02/2022,28.33
15/02/2022,25.7
16/02/2022,24.29
17/02/2022,28.11
18/02/2022,27.75
21/02/2022,27.75
22/02/2022,28.81
23/02/2022,31.02
24/02/2022,30.32
25/02/2022,27.59
28/02/2022,30.15
01/03/2022,33.32
02/03/2022,30.74
03/03/2022,30.48
04/03/2022,31.98
07/03/2022,36.45
08/03/2022,35.13
09/03/2022,32.45
10/03/2022,30.23
11/03/2022,30.75
14/03/2022,31.77
15/03/2022,29.83
16/03/2022,26.67
17/03/2022,25.67
18/03/2022,23.87
21/03/2022,23.53
22/03/2022,22.94
23/03/2022,23.57
24/03/2022,21.67
25/03/2022,20.81
28/03/2022,19.63
29/03/2022,18.9
30/03/2022,19.33
31/03/2022,20.56
01/04/2022,19.63
04/04/2022,18.57
05/04/2022,21.03
06/04/2022,22.1
07/04/2022,21.55
08/04/2022,21.16
11/04/2022,24.37
12/04/2022,24.26
13/04/2022,21.82
14/04/2022,22.7
15/04/2022,22.7
18/04/2022,22.17
19/04/2022,21.37
20/04/2022,20.32
21/04/2022,22.68
22/04/2022,28.21
25/04/2022,27.02
26/04/2022,33.52
27/04/2022,31.6
28/04/2022,29.99
29/04/2022,33.4
02/05/2022,32.34
03/05/2022,29.25
04/05/2022,25.42
05/05/2022,31.2
06/05/2022,30.19
09/05/2022,34.75
10/05/2022,32.99
11/05/2022,32.56
12/05/2022,31.77
13/05/2022,28.87
16/05/2022,27.47
17/05/2022,26.1
18/05/2022,30.96
19/05/2022,29.35
20/05/2022,29.43
23/05/2022,28.48
24/05/2022,29.45
25/05/2022,28.37
26/05/2022,27.5
27/05/2022,25.72
30/05/2022,26.54
31/05/2022,26.19
01/06/2022,25.69
02/06/2022,24.72
03/06/2022,24.79
06/06/2022,25.07
07/06/2022,24.02
08/06/2022,23.96
09/06/2022,26.09
10/06/2022,27.75
13/06/2022,34.02
14/06/2022,32.69
15/06/2022,29.62
16/06/2022,32.95
17/06/2022,31.13
20/06/2022,31.03
21/06/2022,30.19
22/06/2022,28.95
23/06/2022,29.05
24/06/2022,27.23
27/06/2022,26.95
28/06/2022,28.36
29/06/2022,28.16
30/06/2022,28.71
01/07/2022,26.7
04/07/2022,27.53
05/07/2022,27.54
06/07/2022,26.73
07/07/2022,26.08
08/07/2022,24.64
11/07/2022,26.17
12/07/2022,27.29
13/07/2022,26.82
14/07/2022,26.4
15/07/2022,24.23
18/07/2022,25.3
19/07/2022,24.5
20/07/2022,23.88
21/07/2022,23.11
22/07/2022,23.03
25/07/2022,23.36
26/07/2022,24.69
27/07/2022,23.24
28/07/2022,22.33
29/07/2022,21.33
01/08/2022,22.84
02/08/2022,23.93
03/08/2022,21.95
04/08/2022,21.44
05/08/2022,21.15
08/08/2022,21.29
09/08/2022,21.77
10/08/2022,19.74
11/08/2022,20.2
12/08/2022,19.53
15/08/2022,19.95
16/08/2022,19.69
17/08/2022,19.9
18/08/2022,19.56
19/08/2022,20.6
22/08/2022,23.8
23/08/2022,24.11
24/08/2022,22.82
25/08/2022,21.78
26/08/2022,25.56
29/08/2022,26.21
30/08/2022,26.21
31/08/2022,25.87
01/09/2022,25.56
02/09/2022,25.47
05/09/2022,25.99
06/09/2022,26.91
07/09/2022,24.64
08/09/2022,23.61
09/09/2022,22.79
12/09/2022,23.87
13/09/2022,27.27
14/09/2022,26.16
15/09/2022,26.27
16/09/2022,26.3
19/09/2022,25.76
20/09/2022,27.16
21/09/2022,27.99
22/09/2022,27.35
23/09/2022,29.92
26/09/2022,32.26
27/09/2022,32.6
28/09/2022,30.18
29/09/2022,31.84
30/09/2022,31.62
03/10/2022,30.1
04/10/2022,29.07
05/10/2022,28.55
06/10/2022,30.52
07/10/2022,31.36
10/10/2022,32.45
11/10/2022,33.63
12/10/2022,33.57
13/10/2022,31.94
14/10/2022,32.02
17/10/2022,31.37
18/10/2022,30.5
19/10/2022,30.76
20/10/2022,29.98
21/10/2022,29.69
24/10/2022,29.85
25/10/2022,28.46
26/10/2022,27.28
27/10/2022,27.39
28/10/2022,25.75
31/10/2022,25.88
01/11/2022,25.81
02/11/2022,25.86
03/11/2022,25.3
04/11/2022,24.55
07/11/2022,24.35
08/11/2022,25.54
09/11/2022,26.09
10/11/2022,23.53
11/11/2022,22.52
14/11/2022,23.73
15/11/2022,24.54
16/11/2022,24.11
17/11/2022,23.93
18/11/2022,23.12
21/11/2022,22.36
22/11/2022,21.29
23/11/2022,20.35
24/11/2022,20.42
25/11/2022,20.5
28/11/2022,22.21
29/11/2022,21.89
30/11/2022,20.58
01/12/2022,19.84
02/12/2022,19.06
05/12/2022,20.75
06/12/2022,22.17
07/12/2022,22.68
08/12/2022,22.29
09/12/2022,22.83
12/12/2022,25
13/12/2022,22.55
14/12/2022,21.14
15/12/2022,22.83
16/12/2022,22.62
19/12/2022,22.42
20/12/2022,21.48
21/12/2022,20.07
22/12/2022,21.97
23/12/2022,20.87
26/12/2022,20.87
27/12/2022,21.65
28/12/2022,22.14
29/12/2022,21.44
30/12/2022,21.67
02/01/2023,21.67
03/01/2023,22.9
04/01/2023,22.01
05/01/2023,22.46
06/01/2023,21.13
09/01/2023,21.97
10/01/2023,20.58
11/01/2023,21.09
12/01/2023,18.83
13/01/2023,18.35
16/01/2023,19.49
17/01/2023,19.36
18/01/2023,20.34
19/01/2023,20.52
20/01/2023,19.85
23/01/2023,19.81
24/01/2023,19.2
25/01/2023,19.08
26/01/2023,18.73
27/01/2023,18.51
30/01/2023,19.94
31/01/2023,19.4
01/02/2023,17.87
02/02/2023,18.73
03/02/2023,18.33
06/02/2023,19.43
07/02/2023,18.66
08/02/2023,19.63
09/02/2023,20.71
10/02/2023,20.53
13/02/2023,20.34
14/02/2023,18.91
15/02/2023,18.23
16/02/2023,20.17
17/02/2023,20.02
20/02/2023,21.23
21/02/2023,22.87
22/02/2023,22.29
23/02/2023,21.14
24/02/2023,21.67
27/02/2023,20.95
28/02/2023,20.7
01/03/2023,20.58
02/03/2023,19.59
03/03/2023,18.49
06/03/2023,18.61
07/03/2023,19.59
08/03/2023,19.11
09/03/2023,22.61
10/03/2023,24.8
13/03/2023,26.52
14/03/2023,23.73
15/03/2023,26.14
16/03/2023,22.99
17/03/2023,25.51
20/03/2023,24.15
21/03/2023,21.38
22/03/2023,22.26
23/03/2023,22.61
24/03/2023,21.74
27/03/2023,20.6
28/03/2023,19.97
29/03/2023,19.12
30/03/2023,19.02
31/03/2023,18.7
03/04/2023,18.55
04/04/2023,19
05/04/2023,19.08
06/04/2023,18.4
06/04/2023,18.4
10/04/2023,18.97
11/04/2023,19.1
12/04/2023,19.09
13/04/2023,17.8
14/04/2023,17.07
17/04/2023,16.95
18/04/2023,16.83
19/04/2023,16.46
20/04/2023,17.17
21/04/2023,16.77
24/04/2023,16.89
25/04/2023,18.76
26/04/2023,18.84
27/04/2023,17.03
28/04/2023,15.78
01/05/2023,16.08
02/05/2023,17.78
03/05/2023,18.34
04/05/2023,20.09
05/05/2023,17.19
08/05/2023,16.98
09/05/2023,17.71
10/05/2023,16.94
11/05/2023,16.93
12/05/2023,17.03
15/05/2023,17.12
16/05/2023,17.99
17/05/2023,16.87
18/05/2023,16.05
19/05/2023,16.81
22/05/2023,17.21
23/05/2023,18.53
24/05/2023,20.03
25/05/2023,19.14
26/05/2023,17.95
29/05/2023,17.46
30/05/2023,17.46
31/05/2023,17.94
01/06/2023,15.65
02/06/2023,14.6
05/06/2023,14.73
06/06/2023,13.96
07/06/2023,13.94
08/06/2023,13.65
09/06/2023,13.83
12/06/2023,15.01
13/06/2023,14.61
14/06/2023,13.88
15/06/2023,14.5
16/06/2023,13.54
19/06/2023,14.19
20/06/2023,13.88
21/06/2023,13.2
22/06/2023,12.91
23/06/2023,13.44
26/06/2023,14.25
27/06/2023,13.74
28/06/2023,13.43
29/06/2023,13.54
30/06/2023,13.59
03/07/2023,13.57
04/07/2023,13.7
05/07/2023,14.18
06/07/2023,15.44
07/07/2023,14.83
10/07/2023,15.07
11/07/2023,14.84
12/07/2023,13.54
13/07/2023,13.61
14/07/2023,13.34
17/07/2023,13.48
18/07/2023,13.3
19/07/2023,13.76
20/07/2023,13.99
21/07/2023,13.6
24/07/2023,13.91
25/07/2023,13.86
26/07/2023,13.19
27/07/2023,14.41
28/07/2023,13.33
31/07/2023,13.63
01/08/2023,13.93
02/08/2023,16.09
03/08/2023,15.92
04/08/2023,17.1
07/08/2023,15.77
08/08/2023,15.99
09/08/2023,15.96
10/08/2023,15.85
11/08/2023,14.84
14/08/2023,14.82
15/08/2023,16.46
16/08/2023,16.78
17/08/2023,17.89
18/08/2023,17.3
21/08/2023,17.13
22/08/2023,16.97
23/08/2023,15.98
24/08/2023,17.2
25/08/2023,15.68
28/08/2023,15.08
29/08/2023,14.45
30/08/2023,13.88
31/08/2023,13.57
01/09/2023,13.09
04/09/2023,13.82
05/09/2023,14.01
06/09/2023,14.45
07/09/2023,14.4
08/09/2023,13.84
11/09/2023,13.8
12/09/2023,14.23
13/09/2023,13.48
14/09/2023,12.82
15/09/2023,13.79
18/09/2023,14
19/09/2023,14.11
20/09/2023,15.14
21/09/2023,17.54
22/09/2023,17.2
25/09/2023,16.9
26/09/2023,18.94
27/09/2023,18.22
28/09/2023,17.34
29/09/2023,17.52
02/10/2023,17.61
03/10/2023,19.78
04/10/2023,18.58
05/10/2023,18.49
06/10/2023,17.45
09/10/2023,17.7
10/10/2023,17.03
11/10/2023,16.09
12/10/2023,16.69
13/10/2023,19.32
16/10/2023,17.21
17/10/2023,17.88
18/10/2023,19.22
19/10/2023,21.4
20/10/2023,21.71
23/10/2023,20.37
24/10/2023,18.97
25/10/2023,20.19
26/10/2023,20.68
27/10/2023,21.27
30/10/2023,19.75
31/10/2023,18.14
01/11/2023,16.87
02/11/2023,15.66
03/11/2023,14.91
06/11/2023,14.89
07/11/2023,14.81
08/11/2023,14.45
09/11/2023,15.29
10/11/2023,14.17
13/11/2023,14.76
14/11/2023,14.16
15/11/2023,14.18
16/11/2023,14.32
17/11/2023,13.8
20/11/2023,13.41
21/11/2023,13.35
22/11/2023,12.85
23/11/2023,12.8
24/11/2023,12.46
27/11/2023,12.69
28/11/2023,12.69
29/11/2023,12.98
30/11/2023,12.92
01/12/2023,12.63
04/12/2023,13.08
05/12/2023,12.85
06/12/2023,12.97
07/12/2023,13.06
08/12/2023,12.35
11/12/2023,12.63
12/12/2023,12.07
13/12/2023,12.19
14/12/2023,12.48
15/12/2023,12.28
18/12/2023,12.56
19/12/2023,12.53
20/12/2023,13.67
21/12/2023,13.65
22/12/2023,13.03
22/12/2023,13.03
26/12/2023,12.99
27/12/2023,12.43
28/12/2023,12.47
29/12/2023,12.45
29/12/2023,12.45
02/01/2024,13.2
03/01/2024,14.04
04/01/2024,14.13
05/01/2024,13.35
08/01/2024,13.08
09/01/2024,12.76
10/01/2024,12.69
11/01/2024,12.44
12/01/2024,12.7
15/01/2024,13.25
16/01/2024,13.84
17/01/2024,14.79
18/01/2024,14.13
19/01/2024,13.3
22/01/2024,13.19
23/01/2024,12.55
24/01/2024,13.14
25/01/2024,13.45
26/01/2024,13.26
29/01/2024,13.6
30/01/2024,13.31
31/01/2024,14.35
01/02/2024,13.88
02/02/2024,13.85
05/02/2024,13.67
06/02/2024,13.06
07/02/2024,12.83
08/02/2024,12.79
09/02/2024,12.93
12/02/2024,13.93
13/02/2024,15.85
14/02/2024,14.38
15/02/2024,14.01
16/02/2024,14.24
19/02/2024,14.71
20/02/2024,15.42
21/02/2024,15.34
22/02/2024,14.54
23/02/2024,13.75
26/02/2024,13.74
27/02/2024,13.43
28/02/2024,13.84
29/02/2024,13.4
01/03/2024,13.11
04/03/2024,13.49
05/03/2024,14.46
06/03/2024,14.5
07/03/2024,14.44
08/03/2024,14.74
11/03/2024,15.22
12/03/2024,13.84
13/03/2024,13.75
14/03/2024,14.4
15/03/2024,14.41
18/03/2024,14.33
19/03/2024,13.82
20/03/2024,13.04
21/03/2024,12.92
22/03/2024,13.06
25/03/2024,13.19
26/03/2024,13.24
27/03/2024,12.78
28/03/2024,13.01
28/03/2024,13.01
01/04/2024,13.65
02/04/2024,14.61
03/04/2024,14.33
04/04/2024,16.35
05/04/2024,16.03
08/04/2024,15.19
09/04/2024,14.98
10/04/2024,15.8
11/04/2024,14.91
12/04/2024,17.31
15/04/2024,19.23
16/04/2024,18.4
17/04/2024,18.21
18/04/2024,18
19/04/2024,18.71
22/04/2024,16.94
23/04/2024,15.69
24/04/2024,15.97
25/04/2024,15.37
26/04/2024,15.03
29/04/2024,14.67
30/04/2024,15.65
01/05/2024,15.39
02/05/2024,14.68
03/05/2024,13.49
06/05/2024,13.49
07/05/2024,13.23
08/05/2024,13
09/05/2024,12.69
10/05/2024,12.55
13/05/2024,13.6
14/05/2024,13.42
15/05/2024,12.45
16/05/2024,12.42
17/05/2024,11.99
20/05/2024,12.15
21/05/2024,11.86
22/05/2024,12.29
23/05/2024,12.77
24/05/2024,11.93
27/05/2024,12.36
28/05/2024,12.92
29/05/2024,14.28
30/05/2024,14.47
31/05/2024,12.92
03/06/2024,13.11
04/06/2024,13.16
05/06/2024,12.63
06/06/2024,12.58
07/06/2024,12.22
10/06/2024,12.74
11/06/2024,12.85
12/06/2024,12.04
13/06/2024,11.94
14/06/2024,12.66
17/06/2024,12.75
18/06/2024,12.3
19/06/2024,12.48
20/06/2024,13.28
21/06/2024,13.2
24/06/2024,13.33
25/06/2024,12.84
26/06/2024,12.55
27/06/2024,12.24
28/06/2024,12.44
01/07/2024,12.22
02/07/2024,12.03
03/07/2024,12.09
04/07/2024,12.26
05/07/2024,12.48
08/07/2024,12.37
09/07/2024,12.51
10/07/2024,12.85
11/07/2024,12.92
12/07/2024,12.46
15/07/2024,13.12
16/07/2024,13.19
17/07/2024,14.48
18/07/2024,15.93
19/07/2024,16.52
22/07/2024,14.91
23/07/2024,14.72
24/07/2024,18.04
25/07/2024,18.46
26/07/2024,16.39
29/07/2024,16.6
30/07/2024,17.69
31/07/2024,16.36
01/08/2024,18.59
02/08/2024,23.39
05/08/2024,38.57
06/08/2024,27.71
07/08/2024,27.85
08/08/2024,23.79
09/08/2024,20.37
12/08/2024,20.71
13/08/2024,18.12
14/08/2024,16.19
15/08/2024,15.23
16/08/2024,14.8
19/08/2024,14.65
20/08/2024,15.88
21/08/2024,16.27
22/08/2024,17.55
23/08/2024,15.86
26/08/2024,16.15
27/08/2024,15.43
28/08/2024,17.11
29/08/2024,15.65
30/08/2024,15
02/09/2024,15.55
03/09/2024,20.72
04/09/2024,21.32
05/09/2024,19.9
06/09/2024,22.38
09/09/2024,19.45
10/09/2024,19.08
11/09/2024,17.69
12/09/2024,17.07
13/09/2024,16.56
16/09/2024,17.14
17/09/2024,17.61
18/09/2024,18.23
19/09/2024,16.33
20/09/2024,16.15
23/09/2024,15.89
24/09/2024,15.39
25/09/2024,15.41
26/09/2024,15.37
27/09/2024,16.96
30/09/2024,16.73
01/10/2024,19.26
02/10/2024,18.9
03/10/2024,20.49
04/10/2024,19.21
07/10/2024,22.64
08/10/2024,21.42
09/10/2024,20.86
10/10/2024,20.93
11/10/2024,20.46
14/10/2024,19.7
15/10/2024,20.64
16/10/2024,19.58
17/10/2024,19.11
18/10/2024,18.03
21/10/2024,18.37
22/10/2024,18.2
23/10/2024,19.24
24/10/2024,19.08
25/10/2024,20.33
28/10/2024,19.8
29/10/2024,19.34
30/10/2024,20.35
31/10/2024,23.16
01/11/2024,21.88
04/11/2024,21.98
05/11/2024,20.49
06/11/2024,16.27
07/11/2024,15.2
08/11/2024,14.94
11/11/2024,14.97
12/11/2024,14.71
13/11/2024,14.02
14/11/2024,14.31
15/11/2024,16.14
18/11/2024,15.58
19/11/2024,16.35
20/11/2024,17.16
21/11/2024,16.87
22/11/2024,15.24
25/11/2024,14.6
26/11/2024,14.1
27/11/2024,14.1
28/11/2024,13.9
29/11/2024,13.51
02/12/2024,13.34
03/12/2024,13.3
04/12/2024,13.45
05/12/2024,13.54
06/12/2024,12.77
09/12/2024,14.19
10/12/2024,14.18
11/12/2024,13.58
12/12/2024,13.92
13/12/2024,13.81
16/12/2024,14.69
17/12/2024,15.87
18/12/2024,27.62
19/12/2024,24.09
20/12/2024,18.36
23/12/2024,16.78
24/12/2024,14.27
24/12/2024,14.27
26/12/2024,14.73
27/12/2024,15.95
30/12/2024,17.4
31/12/2024,17.35
31/12/2024,17.35
02/01/2025,17.93
03/01/2025,16.13
06/01/2025,16.04
07/01/2025,17.82
08/01/2025,17.7
09/01/2025,18.07
10/01/2025,19.54
13/01/2025,19.19
14/01/2025,18.71
15/01/2025,16.12
16/01/2025,16.6
17/01/2025,15.97
20/01/2025,15.81
21/01/2025,15.06
22/01/2025,15.1
23/01/2025,15.02
24/01/2025,14.85
27/01/2025,17.9
28/01/2025,16.41
29/01/2025,16.56
30/01/2025,15.84
31/01/2025,16.43
03/02/2025,18.62
04/02/2025,17.21
05/02/2025,15.77
06/02/2025,15.5
07/02/2025,16.54
10/02/2025,15.81
11/02/2025,16.02
12/02/2025,15.89
13/02/2025,15.1
14/02/2025,14.77
17/02/2025,15.37
18/02/2025,15.35
19/02/2025,15.27
20/02/2025,15.66
21/02/2025,18.21
24/02/2025,18.98
25/02/2025,19.43
26/02/2025,19.1
27/02/2025,21.13
28/02/2025,19.63
03/03/2025,22.78
04/03/2025,23.51
05/03/2025,21.93
06/03/2025,24.87
07/03/2025,23.37
10/03/2025,27.86
11/03/2025,26.92
12/03/2025,24.23
13/03/2025,24.66
14/03/2025,21.77
17/03/2025,20.51
18/03/2025,21.7
19/03/2025,19.9
20/03/2025,19.8
21/03/2025,19.28
24/03/2025,17.48
25/03/2025,17.15
26/03/2025,18.33
27/03/2025,18.69
28/03/2025,21.65
31/03/2025,22.28
01/04/2025,21.77
02/04/2025,21.51
03/04/2025,30.02
04/04/2025,45.31
07/04/2025,46.98
08/04/2025,52.33
09/04/2025,33.62
10/04/2025,40.72
11/04/2025,37.56
14/04/2025,30.89
15/04/2025,30.12
16/04/2025,32.64
17/04/2025,29.65
17/04/2025,29.65
21/04/2025,33.82
22/04/2025,30.57
23/04/2025,28.45
24/04/2025,26.47
25/04/2025,24.84
28/04/2025,25.15
29/04/2025,24.17
30/04/2025,24.7
01/05/2025,24.6
02/05/2025,22.68
05/05/2025,23.64
06/05/2025,24.76
07/05/2025,23.55
08/05/2025,22.48
09/05/2025,21.9
12/05/2025,18.39
13/05/2025,18.22
14/05/2025,18.62
15/05/2025,17.83
16/05/2025,17.24
19/05/2025,18.14
20/05/2025,18.09
21/05/2025,20.87
22/05/2025,20.28
23/05/2025,22.29
26/05/2025,20.57
27/05/2025,18.96
28/05/2025,19.31
29/05/2025,19.18
30/05/2025,18.57
02/06/2025,18.36
03/06/2025,17.69
